,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class,Anomaly
636,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.359803852,0.630096446,8,32,0,0,0,0,0,0,13,7,20,0,0.249615895,-1.498362221,0.675043315,0.526726528,0.117706964,0.598173345,0.050432469,0.307517316,0.541637661,-0.523641309,0.126216166,0.01593052,0,0
637,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377134106,0.630096446,8,32,0,0,0,0,0,0,13,7,20,0,0.246272522,-1.491700838,0.675043315,0.527667298,0.116347829,0.598173345,0.049301167,0.307517316,0.542218606,-0.523385399,0.124772748,0.015568239,0,0
638,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377134106,0.640025125,8,32,0,0,0,0,0,0,12,7,21,0,0.247173324,-1.441574242,0.675043315,0.5311058,0.115921012,0.604827945,0.047563233,0.307517316,0.545611757,-0.551582088,0.124975273,0.015618819,0,0
639,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.645089799,8,32,0,0,0,0,0,0,11,6,23,0,0.237478095,-1.293005411,0.675043315,0.539273425,0.1122168,0.607377835,0.045013342,0.307517316,0.553107862,-0.658343706,0.122932826,0.01511248,0,0
640,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.641707978,8,32,0,0,0,0,0,0,11,6,22,1,0.237478095,-0.859332803,0.849304223,0.543958725,0.115575924,0.607377835,0.045013342,0.307517316,0.559475109,-0.340889158,0.1308484,0.017121304,0,0
641,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.645089799,8,32,0,0,0,0,0,0,11,6,21,2,0.245345318,-0.736297559,0.849304223,0.550172206,0.120236035,0.607377835,0.051024189,0.307517316,0.567509832,-0.151575442,0.139204717,0.019377953,0,0
642,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.648458382,8,32,0,0,0,0,0,0,11,5,22,2,0.250334213,-0.867865687,0.849304223,0.557247661,0.124798765,0.611788034,0.048818659,0.307517316,0.575636392,-0.178126888,0.144333985,0.020832299,0,0
643,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.648458382,8,32,0,0,0,0,0,0,11,6,21,2,0.250334213,-0.846823595,0.849304223,0.555781353,0.123772349,0.607377835,0.053228858,0.307517316,0.574091959,-0.153099988,0.143835551,0.020688666,0,0
644,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.648458382,8,32,0,0,0,0,0,0,10,6,22,2,0.242569292,-0.753028198,0.849304223,0.559646613,0.120590822,0.611725972,0.048880721,0.307517316,0.57738643,-0.206060742,0.142023795,0.020170758,0,0
645,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.378921772,0.660480076,8,32,0,0,0,0,0,0,9,6,23,2,0.206056873,-0.715771084,0.849304223,0.570940481,0.117939698,0.613694481,0.057777952,0.307517316,0.588316502,-0.314499158,0.141927002,0.020143274,0,0
646,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.383001864,0.682211555,8,32,0,0,0,0,0,0,8,6,24,2,0.183174793,-0.659324396,0.849304223,0.583873404,0.114584181,0.620299947,0.066842375,0.307517316,0.600758117,-0.406421407,0.141429005,0.020002163,0,0
647,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.409486634,0.708989867,8,32,0,0,0,0,0,0,7,6,24,3,0.176003075,-0.605407609,0.875855241,0.60245775,0.112578039,0.628173501,0.072357977,0.335870641,0.619501836,-0.325941195,0.144316267,0.020827185,0,0
648,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.409486634,0.716403701,8,32,0,0,0,0,0,0,7,5,24,4,0.13395887,-0.449686233,0.938017292,0.613754781,0.114645168,0.629468926,0.071062552,0.335870641,0.632342904,-0.221285595,0.152192698,0.023162617,1,20
649,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.383001864,0.716403701,8,32,0,0,0,0,0,1,7,5,23,4,0.194322497,0.789047863,0.938017292,0.598436094,0.132262037,0.628173501,0.084523283,0.050511219,0.623679837,-0.706410138,0.175643903,0.030850781,1,20
650,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.383001864,0.716403701,8,32,0,0,0,0,0,2,6,5,23,4,0.194322497,0.720590058,0.938017292,0.594642923,0.137705749,0.628896084,0.0838007,0.050511219,0.622198954,-0.788096164,0.183115627,0.033531333,1,20
651,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.383001864,0.716403701,8,32,0,0,0,0,0,2,6,5,23,4,0.194322497,0.60173287,0.938017292,0.591685393,0.14037132,0.628896084,0.0838007,0.050511219,0.620472338,-0.79374049,0.18680021,0.034894318,1,20
652,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.383001864,0.716403701,8,32,0,0,0,0,0,3,5,6,22,4,0.244268487,0.501410607,0.938017292,0.579283105,0.153755086,0.622437891,0.098582538,0.050511219,0.613400803,-0.851217643,0.201721664,0.04069163,1,20
653,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.377788557,0.716403701,8,32,0,0,0,0,0,4,6,5,21,4,0.273344743,0.061609365,0.938017292,0.565183206,0.171051084,0.622437891,0.104379781,0.050511219,0.605190431,-0.789319243,0.216387156,0.046823401,1,20
654,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.36126265,0.716403701,8,32,0,0,0,0,0,5,6,5,20,4,0.314603746,-0.35868728,0.938017292,0.550937525,0.187582822,0.622437891,0.115409545,0.050511219,0.596725584,-0.692242826,0.229236267,0.052549266,1,20
655,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.298823171,0.716403701,8,32,0,0,0,0,0,6,6,5,19,4,0.323136041,-0.668663733,0.938017292,0.537313515,0.200717642,0.614833398,0.144632831,0.050511219,0.588012004,-0.585194815,0.238856241,0.057052304,1,20
656,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244111328,0.716403701,8,32,0,0,0,0,0,7,6,5,18,4,0.358140505,-0.902283738,0.938017292,0.524388999,0.211587914,0.607298059,0.156974706,0.050511219,0.57943751,-0.480020333,0.246503562,0.060764006,1,20
657,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244111328,0.716403701,8,32,0,0,0,0,0,7,6,6,17,4,0.372902836,-0.948282919,0.938017292,0.519207934,0.211511099,0.600515576,0.155710292,0.050511219,0.574970333,-0.428425774,0.247010132,0.061014005,1,20
658,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244111328,0.716403701,8,32,0,0,0,0,0,7,6,6,17,4,0.374997283,-0.951955598,0.938017292,0.520407638,0.21185072,0.600515576,0.155710292,0.050511219,0.576256568,-0.436026257,0.247482369,0.061247523,1,20
659,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.244111328,0.716403701,8,32,0,0,0,0,0,7,6,8,15,4,0.374997283,-0.940564383,0.938017292,0.517936683,0.209750408,0.58660197,0.155710292,0.050511219,0.573622871,-0.415526628,0.246545717,0.060784791,1,20
660,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.179725704,0.708989867,8,32,0,0,0,0,0,8,7,8,14,3,0.384600963,-1.072299112,0.938017292,0.49401816,0.214028132,0.571541972,0.187498261,0.050511219,0.552123894,-0.268016398,0.246549897,0.060786851,1,20
661,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.694865685,8,32,0,0,0,0,0,9,8,8,13,2,0.380556228,-1.116514558,0.938017292,0.46852969,0.21332061,0.513220339,0.190776298,0.050511219,0.528217878,-0.131178568,0.243914033,0.059494056,1,20
662,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.660198066,8,32,0,0,0,0,0,10,8,9,11,2,0.391248552,-1.06960192,0.938017292,0.44739287,0.208638033,0.453582503,0.190991911,0.050511219,0.507940298,0.013087217,0.240505648,0.057842967,1,20
663,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.628950763,8,32,0,0,0,0,0,11,8,9,10,2,0.435721288,-1.037434408,0.938017292,0.432095532,0.206617117,0.436246657,0.192419717,0.050511219,0.494587917,0.146476344,0.240646335,0.057910659,1,20
664,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.628950763,8,32,0,0,0,0,0,12,8,9,9,2,0.430050457,-1.002966977,0.938017292,0.418276337,0.206429404,0.392303152,0.217810701,0.050511219,0.483068624,0.274245502,0.241661336,0.058400201,1,20
665,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.600963699,8,32,0,0,0,0,0,13,9,9,7,2,0.406865373,-0.733802071,0.938017292,0.396231293,0.196095417,0.368938069,0.197250016,0.050511219,0.460529495,0.456237883,0.23470871,0.055088179,1,20
666,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.576826629,8,32,0,0,0,0,0,14,10,9,5,2,0.349055729,-0.283340525,0.938017292,0.37230376,0.181647494,0.351499633,0.177007181,0.050511219,0.434230796,0.651493435,0.223486676,0.049946294,1,20
667,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.509563083,8,32,0,0,0,0,0,14,12,9,4,1,0.281241738,0.180312562,0.938017292,0.342343556,0.162153065,0.330043256,0.153400672,0.050511219,0.395975433,0.739142278,0.198991039,0.039597433,1,20
668,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.16157115,0.450933898,8,32,0,0,0,0,0,14,14,9,3,0,0.261551023,-0.801187358,0.694865685,0.318515457,0.142631101,0.319361623,0.140290874,0.050511219,0.360648401,0.424048234,0.169160199,0.028615173,1,20
669,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.171757284,0.4362761,8,32,0,0,0,0,0,13,16,8,3,0,0.234245126,-0.540358548,0.694865685,0.316787892,0.131572874,0.31619838,0.1336753,0.069415191,0.354497904,0.551370323,0.159104355,0.025314196,1,20
670,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.171757284,0.436217213,8,32,0,0,0,0,0,12,18,8,2,0,0.209112198,-0.33453831,0.694865685,0.311729854,0.123819854,0.31619838,0.120048277,0.069415191,0.346135029,0.545689715,0.15044586,0.022633957,1,20
671,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.171757284,0.403626682,8,32,0,0,0,0,0,12,19,8,1,0,0.197262921,-0.102981192,0.694865685,0.305355136,0.118250169,0.31619838,0.109175531,0.069415191,0.337386958,0.556989714,0.14348589,0.020588201,0,0
672,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.174115531,0.380979622,8,32,0,0,0,0,0,11,21,7,1,0,0.190416102,0.1922429,0.694865685,0.306102063,0.110957195,0.305054574,0.081556736,0.094047539,0.335528662,0.719957516,0.13740819,0.018881011,0,0
673,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.174869372,0.380979622,8,32,0,0,0,0,0,10,22,7,1,0,0.163412086,0.33472908,0.694865685,0.308842349,0.107289935,0.305054574,0.079390581,0.115207515,0.336550703,0.811859284,0.133726509,0.017882779,1,20
674,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.178415795,0.380979622,8,32,0,0,0,0,0,9,23,7,1,0,0.15159214,0.398115262,0.694865685,0.313315835,0.105184426,0.31619838,0.083879061,0.134232272,0.339544607,0.841611359,0.130857661,0.017123728,1,20
675,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.183583297,0.403626682,8,32,0,0,0,0,0,8,23,7,2,0,0.145982524,0.158081077,0.694865685,0.326392818,0.108917483,0.326880012,0.09309659,0.139285435,0.354041507,0.832310202,0.137160916,0.018813117,1,20
676,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.21786615,0.440491751,8,32,0,0,0,0,0,7,22,9,2,0,0.178801984,-0.248639739,0.694865685,0.339915525,0.113233394,0.33768622,0.103553163,0.139285435,0.368031767,0.703965311,0.141084434,0.019904818,1,20
677,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.21786615,0.436217213,8,32,0,0,0,0,0,7,23,8,2,0,0.153669056,-0.032902922,0.694865685,0.335353872,0.110956273,0.33768622,0.103083569,0.139285435,0.363003211,0.786543261,0.138957231,0.019309112,1,20
678,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.21786615,0.400628116,8,32,0,0,0,0,0,7,24,8,1,0,0.141863275,0.00801786,0.63825495,0.322964992,0.101721291,0.326880012,0.091155472,0.139285435,0.34639032,0.749205938,0.125219277,0.015679867,1,20
679,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.21786615,0.372787601,8,32,0,0,0,0,0,7,26,6,1,0,0.139735192,0.715230913,0.63825495,0.309781041,0.090872008,0.309108327,0.073383786,0.139285435,0.328974836,0.802505195,0.110725559,0.012260149,1,20
680,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.222198461,0.372787601,8,32,0,0,0,0,0,6,27,6,1,0,0.136755735,0.941145133,0.63825495,0.312218577,0.087078326,0.309108327,0.071927577,0.139285435,0.33035203,0.858796745,0.107944542,0.011652024,1,20
681,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.231013295,0.372729606,8,32,0,0,0,0,0,5,28,6,1,0,0.132131745,1.261504301,0.63825495,0.315084261,0.082473683,0.309108327,0.070208795,0.171757284,0.331811334,0.985207404,0.104022449,0.01082067,1,20
682,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.233625343,0.372729606,8,32,0,0,0,0,0,4,30,5,1,0,0.129936076,1.713110195,0.63825495,0.316035901,0.078515045,0.309108327,0.065324103,0.174115531,0.331605129,1.098947796,0.100415493,0.010083271,1,20
683,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.233941501,0.372729606,8,32,0,0,0,0,0,3,31,5,1,0,0.128232596,2.129769897,0.63825495,0.317895287,0.075067142,0.309108327,0.063650277,0.174115531,0.332386273,1.197535736,0.097073279,0.009423222,1,20
684,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.234324613,0.372729606,8,32,0,0,0,0,0,2,33,4,1,0,0.127242528,2.567078409,0.63825495,0.320035678,0.07160051,0.309108327,0.062213673,0.178415795,0.33354696,1.327571911,0.093972015,0.00883074,1,20
685,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.237124468,0.372729606,8,32,0,0,0,0,0,1,34,4,1,0,0.105737977,2.918355146,0.63825495,0.322772413,0.068840725,0.309108327,0.057375549,0.183583297,0.335442602,1.448540452,0.091322006,0.008339709,1,20
686,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.23846249,0.372729606,8,32,0,0,0,0,0,0,35,4,1,0,0.100600835,3.160175919,0.63825495,0.326416179,0.067193321,0.309108327,0.056884711,0.21786615,0.338323113,1.542002561,0.088966325,0.007915007,1,20
687,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.265595329,0.372787601,8,32,0,0,0,0,0,0,34,5,1,0,0.097314422,3.207244326,0.63825495,0.332505176,0.065023647,0.331916992,0.045422938,0.222198461,0.34370085,1.528947086,0.087009093,0.007570582,1,20
688,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.26957129,0.376077258,8,32,0,0,0,0,0,0,33,6,1,0,0.093378388,2.606020988,0.63825495,0.336855499,0.066377526,0.331916992,0.045422938,0.222198461,0.348350004,1.450980569,0.088747382,0.007876098,1,20
689,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.269962843,0.397404649,8,32,0,0,0,0,0,0,32,7,1,0,0.091432993,1.59944571,0.63825495,0.347186807,0.070289538,0.345888837,0.05653894,0.222198461,0.359932998,1.283151203,0.094937263,0.009013084,1,20
690,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.274417418,0.397404649,8,32,0,0,0,0,0,0,32,7,1,0,0.090092541,1.806417424,0.63825495,0.347673027,0.068599112,0.344150213,0.054800316,0.222198461,0.360027543,1.367899008,0.093505602,0.008743298,1,20
691,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.28101515,0.397404649,8,32,0,0,0,0,0,0,32,7,1,0,0.088250436,1.988332379,0.63825495,0.34885193,0.0672324,0.338546554,0.049196658,0.222198461,0.36078943,1.440057741,0.092039902,0.008471344,1,20
692,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.286195506,0.397404649,8,32,0,0,0,0,0,0,32,7,1,0,0.088662232,2.075797676,0.63825495,0.353450527,0.064983935,0.344150213,0.053231226,0.222198461,0.364741963,1.436195242,0.090052345,0.008109425,1,20
693,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.286255989,0.400628116,8,32,0,0,0,0,0,0,31,8,1,0,0.09518664,2.11693919,0.63825495,0.357426692,0.064256008,0.345888837,0.053788826,0.234324613,0.368150854,1.479524919,0.088211175,0.007781211,1,20
694,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.288691968,0.400628116,8,32,0,0,0,0,0,0,31,8,1,0,0.09643447,2.276153595,0.63825495,0.360507323,0.062874289,0.345888837,0.052177092,0.265595329,0.370671968,1.550626481,0.086210083,0.007432178,0,0
695,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.288691968,0.397404649,8,32,0,0,0,0,0,0,32,8,0,0,0.090556253,2.277334465,0.590666458,0.35338849,0.055452016,0.341791021,0.047285805,0.265595329,0.361032043,1.424027141,0.073896628,0.005460712,0,0
696,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.288691968,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.083810011,2.931817763,0.574082921,0.345033051,0.04680136,0.337729137,0.043049405,0.265595329,0.350500458,1.364256796,0.061666565,0.003802765,0,0
697,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.288691968,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.083810011,2.918621174,0.574082921,0.345091965,0.046854913,0.337729137,0.043049405,0.265761465,0.350562015,1.360966071,0.061686808,0.003805262,0,0
698,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.288691968,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.083810011,2.990801879,0.574082921,0.345516064,0.046557682,0.337729137,0.043049405,0.265761465,0.35091573,1.389277413,0.061322907,0.003760499,0,0
699,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.290007824,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.083487799,3.062829755,0.574082921,0.346132354,0.046341861,0.337729137,0.043049405,0.265761465,0.351452013,1.410632176,0.060917247,0.003710911,0,0
700,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.290942198,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.081100819,3.020445867,0.574082921,0.347309153,0.046726573,0.337729137,0.040570949,0.265761465,0.352575055,1.385345706,0.0607085,0.003685522,0,0
701,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.292231048,0.382058776,8,32,0,0,0,0,0,0,34,6,0,0,0.078480234,3.055859808,0.574082921,0.348167989,0.046669226,0.337729137,0.039308809,0.265761465,0.353364756,1.381131642,0.060379652,0.003645702,0,0
702,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.293050465,0.386142275,8,32,0,0,0,0,0,0,33,7,0,0,0.076565645,2.716470973,0.574082921,0.35182733,0.04641831,0.34669783,0.041431142,0.265761465,0.356988924,1.322978574,0.060486539,0.003658621,0,0
703,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.295959966,0.397404649,8,32,0,0,0,0,0,0,32,7,1,0,0.079535807,6.236232665,0.701347299,0.362768068,0.053781805,0.358196704,0.044618023,0.265761465,0.371663902,2.198287773,0.080829356,0.006533385,0,0
704,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.298484246,0.404802643,8,32,0,0,0,0,0,0,30,8,2,0,0.092722607,3.127461147,0.701347299,0.376703716,0.06700803,0.361496638,0.045648662,0.265761465,0.389029568,1.822523711,0.097150989,0.009438315,0,0
705,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.302872514,0.436460923,8,32,0,0,0,0,0,0,28,8,4,0,0.094397293,1.124893027,0.701347299,0.391629494,0.081400837,0.362235406,0.048478819,0.265761465,0.40679336,1.432414049,0.110032618,0.012107177,0,0
706,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.303767621,0.483998427,8,32,0,0,0,0,0,0,26,8,6,0,0.112735465,0.010737129,0.701347299,0.406266843,0.094326326,0.364752593,0.054617055,0.265761465,0.423549636,1.125060307,0.119756196,0.014341547,0,0
707,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.306765755,0.549606467,8,32,0,0,0,0,0,0,25,9,6,0,0.119397105,-0.328350146,0.701347299,0.413902774,0.098836473,0.371001557,0.064124525,0.265761465,0.431271507,0.979347429,0.121159427,0.014679607,0,0
708,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.31350532,0.571185035,8,32,0,0,0,0,0,0,24,9,7,0,0.131878092,-0.560109932,0.701347299,0.42130265,0.102308283,0.375027548,0.060710317,0.265761465,0.439244457,0.905260006,0.12425687,0.01543977,0,0
709,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.31350532,0.571185035,8,32,0,0,0,0,0,0,23,9,8,0,0.131878092,-0.628586027,0.701347299,0.424626634,0.105268364,0.375027548,0.061477802,0.265761465,0.443464842,0.888628297,0.127879974,0.016353288,0,0
710,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.330053069,0.609099956,8,32,0,0,0,0,0,0,21,10,9,0,0.217926495,-0.848197862,0.704971542,0.438451295,0.110935945,0.384100525,0.053484915,0.265761465,0.458031133,0.75454593,0.13248766,0.01755298,0,0
711,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.335938084,0.621865554,8,32,0,0,0,0,0,0,19,11,10,0,0.229619429,-1.076706392,0.704971542,0.452572808,0.117310903,0.406602162,0.073606585,0.265761465,0.472397504,0.592710666,0.135415121,0.018337255,0,0
712,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.335938084,0.628226737,8,32,0,0,0,0,0,0,17,12,11,0,0.252691721,-1.210580716,0.712253042,0.46470826,0.122591776,0.431536775,0.098541198,0.265761465,0.485195002,0.459643557,0.139500621,0.019460423,0,0
713,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.338004816,0.638377188,8,32,0,0,0,0,0,0,16,12,11,1,0.261712175,-0.545779134,0.89736359,0.48302339,0.132926245,0.436663039,0.109776699,0.265761465,0.506650257,0.585393289,0.15291464,0.023382887,0,0
714,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,0,14,13,12,1,0.268406597,-0.709863662,0.89736359,0.495770528,0.133972831,0.455420773,0.116590109,0.265761465,0.519148284,0.435951588,0.154034167,0.023726525,0,0
715,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,1,13,13,12,1,0.268585935,-0.66599199,0.89736359,0.49203849,0.137363603,0.455420773,0.117623475,0.189440669,0.517245573,0.30969797,0.159502686,0.025441107,0,0
716,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,1,13,13,12,1,0.268585935,-0.675433792,0.89736359,0.488630876,0.140600837,0.455420773,0.13220964,0.189440669,0.515471382,0.227588475,0.164166416,0.026950612,0,0
717,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,1,13,13,12,1,0.268585935,-0.680893022,0.89736359,0.48773237,0.141454417,0.455420773,0.13220964,0.189440669,0.515004276,0.208781064,0.165367889,0.027346539,0,0
718,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,1,13,13,12,1,0.268585935,-0.692514282,0.89736359,0.486485951,0.142638515,0.455420773,0.13220964,0.189440669,0.514370193,0.183583187,0.167057218,0.027908114,0,0
719,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.355390843,0.642876931,8,32,0,0,0,0,0,1,13,13,12,1,0.268585935,-0.685121684,0.89736359,0.486658558,0.142474539,0.455420773,0.13220964,0.189440669,0.514615838,0.168872739,0.167310815,0.027992909,0,0
720,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.35786179,0.663528293,8,32,0,0,0,0,0,1,12,13,13,1,0.27732371,-0.712599024,0.89736359,0.495222193,0.142881637,0.483247957,0.126854557,0.189440669,0.522698664,0.073613253,0.167238969,0.027968873,0,0
721,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.360103195,0.66758178,8,32,0,0,0,0,0,1,10,13,15,1,0.257363826,-0.708181034,0.89736359,0.512778326,0.143514217,0.513749606,0.136524877,0.189440669,0.539727511,-0.096163454,0.168416669,0.028364175,0,0
722,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.360103195,0.66758178,8,32,0,0,0,0,0,1,11,12,15,1,0.27998055,-0.767193159,0.89736359,0.510811298,0.145565416,0.513749606,0.146850558,0.189440669,0.538277723,-0.075911508,0.169749004,0.028814724,0,0
723,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.35786179,0.663528293,8,32,0,0,0,0,0,1,12,12,14,1,0.27711727,-0.755906859,0.89736359,0.501501643,0.145348271,0.502585994,0.140060789,0.189440669,0.529191026,0.030030736,0.16893562,0.028539244,0,0
